collab2,pnum
0,6365507
0,6365501
0,6365489
5,6365490
0,6365497
5,6365486
6,6365453
76,6365448
43,6365437
3,6365434
131,6387714
248,6365333
2,6365421
0,6365298
1,6365042
0,6364757
0,6364749
0,6364746
2,6364196
0,6363968
12,6363796
0,6387600
0,6363502
0,6363497
0,6363475
0,6363460
13,6363454
0,6363447
0,6363446
0,6363445
0,6363329
0,6390853
0,6387289
2,6363295
0,6363032
0,6363025
0,6363018
0,6362994
7,6363007
0,6362978
0,6362883
0,6362692
0,6362691
0,6386436
0,6362642
3,6362639
7,6362637
2,6362532
11,6362519
0,6362429
1,6362426
25,6362114
0,6362105
60,6362088
28,6386951
4,6362086
0,6362043
2,6362038
1,6362039
6,6362022
4,6361832
0,6361413
28,6361417
6,6361411
0,6361400
0,6386212
16,6361392
2,6361391
0,6360292
0,6360289
0,6360286
0,6359831
0,6359827
0,6359823
0,6359821
0,6359817
0,6385709
0,6359801
0,6359775
0,6359774
0,6359604
5,6359561
5,6359482
11,6359463
11,6359462
4,6359456
0,6359334
5,6385691
6,6359310
33,6359302
3,6358862
0,6358857
52,6358833
0,6358812
25,6358801
7,6358793
7,6358788
4,6358787
1,6385687
2,6358763
2,6358756
0,6358325
0,6358129
6,6358122
6,6358127
7,6357275
0,6357474
248,6357107
0,6357025
0,6385686
0,6356974
1,6356953
15,6356764
0,6356535
1,6356500
0,6356506
0,6356498
0,6356495
0,6356492
19,6356491
2,6385680
0,6356487
8,6356474
0,6356452
2,6356250
15,6356230
1,6356106
6,6356098
5,6356094
131,6356092
0,6355985
0,6385129
0,6355966
0,6355961
11,6355580
3,6355566
40,6355561
0,6355551
0,6355549
13,6355536
5,6355508
0,6355507
1,6390371
0,6385108
0,6355506
0,6355504
248,6355299
5,6355182
0,6354930
0,6354919
0,6354923
0,6354917
0,6354313
17,6353564
2,6385098
0,6353549
13,6353571
4,6353530
0,6353356
2,6353521
52,6353328
3,6353326
6,6353312
18,6353285
4,6353268
0,6385091
0,6353241
248,6352933
5,6352944
11,6352946
19,6352932
0,6352925
5,6352916
0,6352866
0,6352647
15,6352580
19,6384714
0,6352470
0,6352466
0,6352422
8,6352191
0,6351425
0,6351630
0,6351428
0,6351421
19,6351424
34,6351411
2,6384669
6,6351180
22,6351404
22,6351190
4,6351159
0,6351141
19,6351140
0,6351040
0,6351038
14,6351034
0,6351028
0,6384655
5,6351022
2,6351005
0,6350959
0,6350708
0,6350706
248,6350704
0,6350691
0,6350686
2,6350679
10,6350638
22,6384648
11,6350648
11,6350635
0,6350634
0,6350547
0,6350494
3,6350388
0,6350322
0,6350180
0,6349399
0,6349396
0,6384487
0,6349376
0,6349347
0,6349051
0,6349039
0,6349034
0,6348912
0,6348721
9,6348709
0,6348706
0,6348412
0,6384480
17,6348411
2,6348403
0,6348400
2,6348380
0,6348366
7,6348125
21,6348365
1,6347394
0,6347065
0,6347386
0,6384466
0,6346946
2,6346931
3,6346750
0,6346858
0,6346746
3,6346455
6,6346439
0,6346177
6,6346152
10,6346151
3,6390350
0,6384454
0,6345994
0,6345615
0,6345012
4,6345013
4,6345006
10,6344976
5,6344792
6,6344418
11,6344382
4,6344376
0,6384448
2,6344378
0,6344364
0,6344126
27,6343019
0,6344091
0,6342912
4,6342843
6,6342789
51,6342724
43,6342731
10,6384447
0,6342718
0,6342445
2,6342435
0,6342437
15,6342417
9,6342165
5,6340896
0,6340904
2,6340894
9,6340834
0,6384426
9,6340835
6,6340637
0,6340627
27,6340624
0,6340613
76,6340612
2,6340499
0,6340302
0,6339547
0,6384333
0,6339385
0,6339256
0,6339253
117,6339210
0,6339026
1,6339011
0,6338938
0,6338880
9,6338663
51,6338667
6,6384001
2,6338150
0,6338127
0,6338098
0,6337813
0,6337808
11,6337805
22,6337634
8,6337577
0,6337575
0,6337574
0,6383951
12,6337511
0,6337286
0,6337285
5,6337274
0,6337266
0,6337261
16,6337244
11,6337243
43,6337237
0,6337227
2,6383934
7,6337122
0,6336974
6,6336973
3,6336176
0,6335892
0,6335891
8,6335888
1,6335531
3,6335292
60,6335282
8,6383924
8,6335270
0,6335254
7,6383887
0,6389520
0,6383886
5,6383881
0,6383875
76,6383871
33,6383868
17,6383861
0,6383851
0,6383848
0,6383839
0,6383828
2,6389492
131,6383825
3,6383723
0,6383696
20,6383334
0,6383304
3,6383292
0,6383059
7,6381708
7,6381707
0,6381667
0,6388933
0,6381194
0,6381193
0,6381184
0,6381183
7,6381180
4,6381174
0,6381168
1,6381141
1,6380913
0,6380845
0,6388931
0,6380800
0,6380787
248,6380765
5,6380756
11,6380754
4,6380635
6,6380632
12,6380631
0,6380630
0,6380626
2,6391670
5,6335237
0,6333887
0,6327201
0,6327200
0,6327199
0,6327196
0,6327192
0,6327178
20,6327167
6,6327040
4,6326889
0,6326813
1,6333882
0,6326810
0,6326725
0,6326697
0,6326698
0,6326687
0,6326672
0,6326668
0,6326652
0,6326544
0,6326505
0,6333693
4,6326321
4,6326303
0,6326295
0,6326277
3,6326250
4,6326245
3,6326244
3,6326242
0,6326238
0,6326222
0,6333639
0,6325702
0,6325606
28,6325275
5,6325294
0,6325058
0,6325271
0,6325057
46,6325017
1,6324657
0,6324596
0,6333593
15,6324211
0,6324105
0,6324094
2,6324071
1,6324088
0,6323772
0,6323685
8,6323587
0,6323557
12,6323543
131,6333555
10,6323540
19,6323536
6,6323534
0,6323514
0,6323511
3,6323139
0,6323138
20,6323133
0,6323124
0,6323104
5,6333556
1,6323101
6,6323088
0,6323087
3,6323085
0,6323081
0,6323080
0,6323076
0,6323048
0,6323046
0,6322954
6,6333539
2,6322712
0,6322634
0,6322626
28,6321970
0,6321739
0,6321359
2,6321356
0,6321353
0,6321316
0,6321315
3,6333536
2,6321289
0,6321233
0,6320817
3,6320816
13,6320815
0,6320809
5,6320781
0,6320797
20,6320779
0,6320453
2,6333264
41,6320397
2,6320261
14,6320253
0,6320246
0,6320235
76,6320222
0,6320203
6,6320202
4,6320201
40,6319856
11,6335234
16,6333256
15,6319832
0,6319813
0,6319800
0,6319774
6,6319779
12,6319773
43,6319764
8,6319756
3,6319644
0,6319639
5,6333254
1,6319556
0,6319420
0,6319381
131,6319354
0,6319333
0,6319083
8,6319065
0,6318381
3,6317877
1,6317381
2,6333243
0,6317358
0,6317370
0,6317357
0,6316979
2,6316976
1,6316975
248,6316969
8,6316952
0,6316839
12,6316824
12,6333240
12,6316823
5,6316800
4,6316784
26,6316717
4,6316372
7,6316370
8,6316363
2,6316360
4,6316356
0,6316353
17,6333225
0,6316327
5,6316326
3,6316312
0,6316308
0,6316305
0,6316290
4,6316285
0,6315859
0,6314641
0,6314639
0,6333205
3,6314538
7,6314527
0,6314049
22,6314440
2,6314036
0,6314030
248,6314013
20,6314012
0,6313748
7,6313658
0,6332766
11,6313651
3,6313650
19,6313531
0,6313496
248,6313518
13,6313522
0,6313490
6,6313048
5,6313046
19,6313038
0,6332518
25,6313035
9,6313031
2,6313026
0,6313022
0,6312997
3,6312988
0,6312986
0,6312984
0,6312965
0,6312558
7,6332269
3,6312556
2,6312486
5,6311890
0,6311299
0,6311245
19,6310820
3,6310819
0,6310816
8,6310809
5,6310804
3,6332202
9,6310802
81,6310484
0,6310390
12,6310366
0,6310388
3,6309978
0,6310288
2,6309973
6,6309975
6,6309967
0,6335230
7,6332183
0,6309954
0,6309946
0,6309950
7,6309941
1,6309935
0,6309913
3,6309282
19,6309907
0,6308394
0,6307848
7,6331939
0,6307847
0,6307800
0,6307802
0,6307795
8,6307790
0,6307779
248,6307775
3,6307769
0,6307739
29,6307425
0,6331927
15,6307405
7,6307398
9,6307394
4,6307262
0,6307255
0,6307254
3,6307249
0,6307243
23,6307238
76,6307235
4,6331766
0,6307226
0,6307171
12,6306776
0,6306775
6,6306774
0,6306768
2,6306766
0,6306754
0,6306727
0,6306726
27,6331736
7,6306705
0,6306703
11,6306696
248,6306681
15,6306217
5,6306014
0,6306012
51,6306009
0,6306008
0,6305593
0,6331725
0,6304923
2,6304511
8,6304510
2,6304505
2,6304504
0,6304497
248,6304493
0,6304483
18,6304488
0,6304469
22,6331720
0,6304252
22,6304185
0,6304094
0,6303993
0,6303984
1,6303985
0,6303981
0,6303972
0,6303965
3,6303956
0,6331495
2,6303953
0,6303526
6,6303515
10,6303500
3,6303492
16,6303488
3,6303469
0,6303445
22,6303434
9,6302758
2,6331488
9,6302757
11,6302719
0,6301322
0,6301645
19,6301188
11,6301178
1,6301175
1,6301164
5,6301172
248,6301162
0,6331493
0,6301148
20,6301142
20,6301141
0,6301102
0,6301006
0,6300944
8,6300788
8,6300786
44,6300782
14,6300684
0,6335225
6,6331482
0,6300713
14,6300671
21,6300668
14,6300253
0,6300243
51,6300219
0,6300214
0,6300213
0,6300199
0,6300193
34,6331465
0,6300188
0,6300187
0,6300170
0,6300163
1,6300017
20,6299725
0,6299712
9,6299500
3,6299499
0,6299463
0,6331461
51,6299456
0,6299215
0,6299057
28,6299049
3,6298470
0,6298413
2,6298409
2,6297998
248,6297994
2,6331453
12,6297989
12,6297960
4,6297879
0,6297877
9,6297660
0,6297655
0,6297653
12,6297548
0,6297547
0,6297546
0,6331448
43,6297542
33,6297525
5,6297527
248,6297521
0,6297175
9,6297129
5,6297171
4,6297156
3,6297124
3,6297092
0,6331442
248,6297103
0,6296750
0,6296557
8,6296171
51,6295978
0,6295730
0,6295709
0,6295618
0,6295246
0,6295592
1,6331379
43,6295209
0,6294948
12,6294839
61,6294837
7,6294825
13,6294824
34,6294813
0,6294464
0,6294461
16,6294459
0,6331221
0,6294455
7,6294452
0,6294418
12,6294410
3,6293817
3,6293789
1,6292905
0,6292877
0,6292868
0,6292807
3,6331213
2,6292784
15,6292421
0,6292417
28,6292407
0,6292387
15,6292009
1,6291941
3,6291899
51,6291897
43,6291894
28,6331139
0,6291871
4,6291868
0,6291862
0,6291849
4,6291364
16,6291363
11,6291359
60,6291358
60,6291341
8,6291340
0,6335221
6,6331135
2,6291289
0,6291280
0,6291323
0,6291265
0,6291276
0,6291115
4,6290863
0,6290806
28,6290579
1,6290576
0,6330991
0,6290572
3,6290562
28,6290116
0,6289803
0,6289479
0,6289476
1,6289292
0,6289209
0,6288964
0,6288966
3,6330729
0,6288954
0,6288952
8,6288885
0,6288706
0,6288442
0,6288575
0,6288441
8,6288437
2,6288433
5,6288421
0,6330693
5,6288419
6,6288367
2,6287978
0,6287958
61,6287942
17,6287937
0,6287935
248,6287932
0,6287919
2,6287927
0,6330683
0,6287887
2,6287879
0,6287503
13,6287487
2,6287068
0,6286554
0,6286115
0,6286062
0,6285618
0,6285609
0,6330669
0,6285608
0,6285600
0,6285354
0,6285353
1,6285261
2,6285243
0,6285237
0,6285215
0,6285204
5,6285203
0,6330667
0,6285202
131,6285201
8,6285135
0,6285081
42,6285070
0,6285062
0,6285038
0,6284676
0,6284660
0,6284656
2,6330654
0,6284655
2,6284651
0,6284648
0,6284643
0,6284641
0,6284573
11,6284571
3,6284419
0,6284417
0,6283358
3,6330647
13,6284316
0,6282689
0,6330637
0,6335049
0,6330196
0,6330195
1,6330194
12,6330159
0,6330158
0,6330156
12,6329832
131,6329829
131,6329828
5,6329750
28,6334566
0,6329744
42,6329710
61,6329712
43,6329709
0,6329705
0,6329689
4,6329686
33,6329684
33,6329682
7,6329666
0,6334170
0,6329670
83,6329637
5,6329301
0,6329286
7,6329267
3,6329263
26,6329222
2,6329220
32,6329221
22,6329213
31,6333893
2,6329109
1,6328803
0,6328632
1,6327707
0,6328620
0,6327692
0,6327465
0,6327216
0,6327209
0,6327202
11,6335246
0,6282640
22,6281799
2,6274930
3,6274928
12,6274902
1,6274897
5,6274498
1,6274486
2,6274482
0,6274479
1,6274423
26,6274390
0,6281726
4,6274292
0,6274253
0,6273951
28,6273800
0,6273796
19,6273786
0,6273605
2,6273101
2,6273339
4,6273100
0,6281709
2,6272639
13,6272608
1,6272586
0,6272576
2,6272538
9,6272236
31,6272070
6,6272064
0,6272048
10,6272047
21,6281543
22,6271801
0,6271682
18,6271632
0,6271623
9,6271597
2,6271593
8,6271590
10,6271582
0,6271580
0,6271561
0,6281511
2,6271558
0,6271519
0,6271153
7,6271152
4,6271141
4,6271139
0,6271126
10,6271131
0,6271073
0,6271071
0,6281447
23,6271067
12,6271056
4,6269742
4,6269511
0,6269451
3,6269412
0,6269417
0,6269037
2,6269035
43,6268655
0,6281161
14,6268650
7,6268649
2,6268292
60,6268282
0,6268250
6,6268275
0,6268078
2,6267852
0,6267817
0,6267650
43,6281142
0,6267167
0,6267287
0,6266796
0,6266794
0,6266770
0,6266734
0,6266718
1,6266362
4,6266291
0,6266287
2,6281131
0,6266268
0,6266277
0,6266235
0,6266234
2,6266034
0,6265963
1,6265962
0,6265886
0,6265781
0,6265775
5,6281125
43,6265773
0,6265766
0,6265764
0,6265722
0,6265299
0,6265660
0,6265297
2,6265282
0,6265281
0,6265232
0,6282638
0,6281123
61,6265245
44,6263566
0,6263389
0,6263295
1,6262920
29,6262927
0,6262921
0,6262864
5,6262583
0,6262486
0,6281124
17,6262485
2,6262468
0,6262458
6,6261964
0,6261948
0,6261947
0,6261940
28,6261922
5,6261913
19,6261899
0,6281122
4,6261888
0,6261865
131,6261854
0,6261850
248,6261751
0,6261635
0,6261427
5,6261163
51,6261151
0,6260154
3,6281109
0,6260121
0,6260104
0,6259646
5,6259621
0,6259525
0,6259520
0,6259270
3,6259263
6,6259199
2,6259162
16,6281104
0,6259144
0,6259153
0,6259127
2,6258729
11,6258728
9,6259125
0,6259036
0,6258724
5,6258718
0,6258709
0,6281101
0,6258671
0,6258664
28,6258660
2,6258655
11,6258623
0,6258624
131,6258609
0,6258466
3,6258489
0,6258419
0,6281103
0,6258171
4,6257958
0,6256754
0,6256684
2,6256593
0,6256259
24,6256255
0,6256242
0,6256235
0,6256229
12,6281091
3,6256234
12,6256225
3,6256217
0,6256180
4,6256094
1,6255993
22,6255959
19,6255894
0,6255886
248,6255852
2,6281100
14,6255840
12,6255838
12,6255837
25,6255833
16,6255769
11,6255772
0,6255720
6,6255693
13,6255687
0,6255228
0,6281083
5,6255216
0,6255213
31,6255212
5,6255209
18,6255196
21,6255186
0,6255171
0,6255159
248,6255156
0,6255024
2,6282589
12,6281072
0,6254928
2,6254682
4,6254469
28,6254460
0,6254158
0,6254006
28,6253991
28,6253990
51,6253758
12,6253340
19,6281070
51,6253755
0,6253298
0,6253278
13,6253277
0,6253276
0,6252816
0,6252811
0,6252772
0,6252348
51,6252308
0,6281058
0,6252268
1,6252293
0,6251807
2,6251802
0,6251785
0,6252244
11,6251708
11,6251714
0,6251702
15,6251693
0,6281056
248,6251470
0,6251211
0,6250688
19,6250994
18,6250192
2,6249834
0,6249484
3,6249460
0,6249191
22,6249185
0,6281044
0,6249050
0,6249047
0,6249037
248,6249020
9,6249019
0,6248962
3,6248671
12,6248611
0,6248471
4,6248452
7,6281042
3,6248429
2,6248001
3,6247629
0,6247070
3,6246632
0,6246626
0,6246623
32,6246615
34,6246606
0,6246604
3,6280924
8,6246250
0,6246246
6,6246245
2,6246110
3,6246108
0,6246083
0,6245674
5,6245671
0,6245646
0,6245644
3,6280793
1,6245631
3,6245604
5,6245615
1,6245594
4,6245468
40,6245191
0,6244944
3,6243840
3,6244575
0,6243839
11,6280646
0,6243777
0,6243775
0,6243770
0,6243769
0,6243534
0,6243311
1,6243299
6,6243289
5,6243285
3,6243282
13,6280274
22,6243014
0,6242969
0,6242949
0,6242935
0,6242932
44,6242931
0,6242865
4,6242782
4,6242816
9,6242781
0,6282186
0,6279976
0,6242775
3,6242335
34,6242304
0,6242302
19,6242301
3,6242271
0,6242165
83,6242103
3,6241915
0,6240625
4,6279758
0,6240942
248,6240622
3,6240535
0,6240473
0,6240338
0,6240042
0,6240023
0,6240028
0,6240003
0,6239737
0,6279348
14,6239684
19,6239618
3,6239590
4,6239548
4,6239492
0,6239489
21,6239459
2,6239455
4,6239380
6,6239029
0,6279125
0,6239028
0,6239012
7,6238999
40,6238994
33,6238971
4,6238969
76,6238976
4,6238957
0,6238955
0,6238942
5,6279072
1,6238824
0,6238273
0,6238270
4,6237979
11,6238228
3,6237830
0,6237483
0,6237007
0,6236614
11,6236606
18,6279563
2,6236314
0,6236116
0,6236219
0,6236149
2,6236059
2,6235639
2,6235638
5,6235630
2,6235622
0,6279090
0,6235605
0,6235613
0,6235578
0,6235571
76,6235569
11,6235562
43,6235551
61,6235554
0,6235423
0,6235545
22,6278698
0,6235213
1,6235145
0,6234878
2,6234877
0,6234874
0,6234373
0,6234077
0,6234219
0,6233724
0,6233722
0,6278654
3,6233659
0,6233627
0,6233199
3,6233194
3,6233190
7,6233185
0,6233179
29,6233173
248,6232705
3,6233154
12,6278648
2,6232677
34,6232643
0,6232626
0,6232600
0,6232580
4,6232247
17,6232243
0,6232229
4,6232232
8,6232219
0,6282148
0,6278643
4,6232218
32,6232213
7,6232191
3,6232210
4,6232190
1,6232176
0,6232168
43,6232146
18,6232148
0,6232145
29,6278642
0,6231625
0,6230719
0,6230569
0,6230394
0,6230301
0,6230245
2,6230292
15,6229987
3,6229749
0,6229759
0,6278632
0,6229441
0,6229381
3,6229352
76,6229342
11,6229333
8,6229325
52,6229324
5,6229323
0,6229322
3,6229296
2,6278369
0,6229258
6,6229213
11,6229212
0,6229204
0,6229202
0,6229174
0,6229157
6,6229148
2,6228775
3,6228772
0,6278310
1,6228740
33,6228738
33,6228710
81,6228687
6,6228677
32,6228548
4,6228667
6,6228538
7,6227955
4,6227590
131,6278286
0,6227431
16,6278229
0,6278188
0,6278175
1,6277759
0,6282138
0,6277758
2,6277746
31,6277737
6,6277731
248,6277728
0,6277704
0,6277701
0,6277687
0,6277680
7,6277674
3,6282132
0,6277673
0,6277671
0,6277526
117,6277262
28,6277015
11,6277225
0,6276996
0,6277000
0,6276982
28,6276594
0,6282126
3,6276047
0,6276041
0,6275961
0,6275913
0,6275914
0,6275888
0,6275476
0,6275446
4,6275443
0,6275433
10,6282080
2,6275409
0,6275364
6,6275292
19,6275119
0,6275085
0,6275063
2,6275058
4,6275052
248,6274937
0,6274936
3,6282673
2,6226300
0,6225237
0,6215145
15,6214729
0,6214727
51,6214726
0,6214716
0,6214711
6,6214707
4,6214697
25,6214687
3,6214652
0,6225232
0,6214641
51,6214635
0,6214497
0,6214127
0,6213845
0,6213747
0,6213144
0,6212767
0,6212598
0,6212592
0,6225228
0,6212482
13,6212123
0,6212114
0,6212095
22,6212111
0,6211960
5,6211785
4,6211608
248,6211562
16,6211093
0,6225208
3,6211545
0,6211078
248,6211073
15,6211054
0,6211053
0,6211052
0,6211049
0,6211039
3,6211033
0,6211037
7,6225174
3,6211026
0,6211015
3,6211007
1,6210993
3,6210992
0,6210985
4,6210984
0,6210828
2,6210813
2,6210489
0,6225172
0,6210257
0,6209118
0,6209113
0,6208947
0,6208578
0,6208577
3,6208568
0,6208555
0,6208524
2,6208519
76,6225165
51,6208425
76,6208164
8,6208157
0,6208156
5,6208033
20,6208018
0,6208016
0,6207630
2,6207587
2,6207578
0,6225159
2,6207571
0,6207564
0,6207559
52,6207548
7,6207523
3,6207529
0,6207512
32,6207474
2,6207467
0,6207357
6,6225157
0,6207317
0,6206970
0,6206769
4,6206759
4,6206757
19,6206756
0,6206754
0,6206274
0,6205514
0,6225147
0,6205439
20,6205085
3,6205080
0,6205078
0,6205066
0,6205058
21,6204678
0,6204604
0,6204537
0,6204524
0,6226295
0,6225142
0,6204521
0,6204206
9,6204196
0,6204179
0,6204178
12,6204173
1,6204175
0,6204171
0,6204172
0,6204166
0,6224942
0,6204156
0,6204145
16,6204149
5,6204143
0,6204142
0,6204110
0,6204106
19,6204114
0,6204095
0,6204093
5,6224936
22,6204072
0,6204077
0,6203681
0,6203413
0,6203407
2,6203404
4,6202292
0,6202179
0,6202133
0,6202119
0,6224730
0,6202118
0,6202030
3,6201977
0,6201751
2,6201740
8,6201695
0,6201424
0,6201304
0,6201287
5,6201276
117,6224713
2,6201219
2,6200909
3,6200906
3,6200901
2,6200895
3,6200892
0,6200889
40,6200874
2,6200839
10,6200842
28,6224466
0,6200835
11,6200833
0,6200832
0,6200144
4,6200196
7,6199743
3,6199562
0,6199138
0,6199177
8,6198676
6,6224447
0,6198670
4,6198392
22,6198357
43,6198636
22,6198332
7,6198172
19,6198168
0,6198162
0,6198158
1,6198144
28,6223967
25,6198124
0,6197662
0,6197634
0,6197607
5,6197628
0,6197620
6,6196899
28,6196445
0,6196264
18,6196096
0,6223331
0,6195734
0,6194783
6,6195163
0,6194756
4,6194746
2,6194738
1,6194720
6,6194327
0,6194326
26,6194321
4,6223432
0,6194319
15,6194315
3,6194308
0,6194286
0,6194305
11,6194264
0,6194262
0,6194251
51,6194243
0,6194235
9,6226221
27,6223317
0,6194229
6,6193588
0,6192956
2,6192899
4,6192578
4,6192495
0,6192457
5,6192446
15,6192222
0,6192002
0,6223253
1,6191995
0,6191982
0,6191864
7,6191616
43,6191474
248,6191470
248,6191468
19,6191444
11,6191448
7,6191443
248,6222788
22,6191047
0,6191040
6,6191037
9,6190992
23,6190996
0,6190989
3,6190972
0,6190965
0,6190960
0,6190950
248,6222778
0,6190945
0,6190930
1,6190929
0,6190494
3,6190223
0,6189772
0,6189762
4,6189582
0,6189134
0,6189120
0,6222770
0,6189073
0,6189049
0,6188623
17,6188622
0,6188613
0,6188595
0,6188239
61,6188232
0,6188100
40,6188097
25,6222379
0,6188021
0,6187690
0,6187677
0,6187681
3,6187673
0,6187631
1,6187628
1,6187618
19,6187621
0,6187604
131,6222280
1,6187484
0,6187481
0,6187392
0,6187151
3,6186870
0,6186392
15,6186850
0,6185664
0,6185656
4,6185705
0,6222275
0,6185473
0,6185145
0,6185136
0,6184574
0,6184571
3,6184539
1,6184568
0,6184465
5,6184153
20,6184146
10,6222273
6,6184136
10,6184127
1,6184096
0,6184086
27,6184064
0,6184067
0,6183941
0,6183915
0,6183813
2,6183329
5,6222271
0,6182262
0,6181638
0,6181616
11,6181627
8,6181617
0,6181593
4,6181594
2,6181540
2,6181308
0,6181154
17,6226210
13,6222265
117,6181144
30,6180527
0,6181060
0,6180525
0,6180508
131,6180504
12,6180500
0,6180494
7,6180485
0,6180452
4,6222257
46,6180481
2,6180450
3,6180449
0,6179659
0,6179598
1,6179448
0,6178501
2,6178532
0,6178537
0,6178488
5,6222222
9,6178360
0,6178133
0,6178128
6,6178113
5,6177859
0,6177361
0,6177346
0,6177339
0,6177333
3,6177328
0,6222215
12,6177311
2,6177127
40,6177145
0,6176764
7,6176763
5,6176752
13,6175937
0,6175942
0,6175905
1,6175901
10,6221779
0,6175894
2,6175812
15,6175891
0,6175526
2,6175417
33,6175242
117,6175241
4,6175221
0,6175184
0,6175155
3,6221763
0,6175149
0,6175147
19,6175146
0,6175134
3,6175129
0,6174821
16,6174816
3,6174806
23,6174785
0,6174784
0,6221753
0,6174780
0,6174764
6,6174761
0,6174755
0,6174752
5,6174590
7,6174449
0,6174221
0,6173432
2,6173424
7,6221748
22,6172935
4,6172929
2,6172924
3,6172899
0,6172893
16,6172456
0,6172454
0,6172419
0,6172413
2,6172387
0,6221729
10,6171964
4,6171952
0,6171948
5,6171943
3,6171872
1,6171925
0,6171464
1,6171724
6,6171402
0,6171401
3,6221711
0,6171164
3,6170067
0,6169704
0,6170051
0,6169696
0,6169695
15,6169474
8,6169371
4,6169331
131,6169329
0,6225739
23,6221708
6,6169037
3,6169021
28,6168986
0,6168969
5,6168889
0,6168837
1,6168696
2,6168660
0,6168504
0,6168084
0,6221695
5,6167614
2,6167541
24,6167495
2,6166942
2,6166915
1,6166637
0,6166576
3,6166426
0,6166401
2,6166398
0,6221691
3,6166395
0,6166328
0,6165889
0,6165887
4,6165863
8,6165856
0,6165838
1,6165853
76,6165836
5,6165834
7,6221564
2,6165833
76,6165828
6,6165827
51,6165814
0,6165815
131,6165817
0,6165808
0,6165650
9,6165804
0,6165568
0,6221542
13,6165390
13,6165374
0,6165277
12,6164993
0,6164946
0,6163863
0,6163956
0,6163860
0,6163852
0,6163819
8,6221205
0,6163836
6,6163500
2,6163490
0,6163479
0,6163489
3,6163476
248,6163066
0,6163044
21,6162744
12,6162738
3,6221157
11,6162737
2,6162703
0,6162721
6,6162693
3,6162666
0,6162662
9,6162585
3,6162568
3,6162507
2,6162499
4,6220934
0,6162295
3,6162294
3,6161825
1,6161281
0,6161205
0,6161204
2,6161153
16,6160755
0,6160723
12,6160413
0,6219810
0,6160312
0,6160301
5,6220516
0,6225698
131,6219908
0,6219765
0,6219764
0,6219755
0,6219720
248,6219299
1,6219294
2,6219293
0,6219283
19,6219237
11,6225689
117,6218848
0,6218823
0,6218698
0,6218316
4,6218295
0,6218297
3,6218293
12,6218288
0,6218259
0,6218256
0,6225675
25,6218237
0,6218216
0,6218089
0,6217949
5,6217784
0,6217727
0,6217645
27,6217232
0,6216708
0,6216224
0,6225671
0,6215729
0,6215724
22,6215709
25,6215322
6,6215183
26,6215181
9,6215177
0,6215175
0,6215172
1,6215151
0,6226738
6,6096998
2,6096589
19,6087263
2,6087254
0,6087240
0,6087239
1,6087221
0,6086778
60,6086442
4,6086127
0,6085805
3,6085962
3,6096571
2,6085689
7,6085407
2,6085310
11,6084814
0,6084805
0,6084600
1,6084311
0,6084434
0,6084307
0,6084302
0,6096457
3,6084297
10,6084289
61,6084288
6,6083849
0,6083831
0,6083821
0,6083820
2,6083803
0,6083799
3,6083777
0,6096459
0,6083773
16,6083768
1,6083767
0,6083568
117,6083376
2,6083358
0,6083085
0,6083070
0,6082605
0,6082497
0,6096165
0,6081870
9,6082375
0,6081575
0,6081528
0,6081477
0,6081467
0,6081464
2,6081463
0,6081462
11,6081461
0,6096163
0,6081429
2,6081246
0,6081243
2,6081047
8,6081034
0,6081027
0,6081033
16,6080675
2,6080672
2,6080655
3,6095882
0,6080653
0,6080645
0,6080509
13,6080325
2,6080272
0,6080264
0,6080032
9,6079037
13,6078985
0,6078540
13,6095822
9,6078538
0,6078518
0,6078533
0,6078212
24,6078186
27,6078100
0,6077792
22,6077790
0,6077785
0,6077755
0,6095161
1,6077740
4,6077732
0,6077729
131,6077723
0,6077211
0,6077630
1,6077308
0,6077142
3,6076217
0,6095167
15,6075973
3,6075741
11,6075737
0,6075291
0,6075288
2,6075283
0,6075278
7,6075274
76,6075272
4,6074960
76,6097065
20,6095159
11,6074957
20,6074953
5,6074945
1,6074926
10,6074902
4,6074924
0,6074896
12,6073497
0,6074286
0,6073208
0,6095085
13,6073204
0,6072939
2,6072801
2,6072737
0,6072729
0,6072728
0,6072574
8,6072326
0,6072324
17,6072323
4,6094832
33,6072321
52,6072236
7,6072233
6,6072228
1,6072226
0,6072223
0,6071771
4,6071757
11,6071139
0,6071754
1,6094734
0,6071009
0,6070705
2,6070131
3,6069832
0,6069510
2,6069506
8,6069492
1,6069451
19,6069064
0,6094727
0,6069075
2,6069059
11,6069053
0,6069028
0,6068954
3,6068951
0,6068947
0,6068892
0,6068878
51,6067977
15,6094704
2,6067680
61,6068669
0,6068750
2,6068192
0,6067600
6,6067598
0,6067507
0,6067273
0,6067056
0,6066870
0,6094703
76,6066869
7,6066576
6,6066559
31,6066553
0,6066552
0,6066549
3,6066548
6,6066544
19,6066539
25,6066528
1,6094702
1,6066517
0,6066515
11,6066514
51,6066509
1,6066507
0,6064800
0,6064624
0,6064617
0,6064600
5,6064221
0,6094391
7,6064216
6,6064194
0,6064149
27,6064120
0,6064116
4,6064075
6,6064098
0,6063713
5,6063712
0,6063705
0,6094388
60,6063700
3,6063673
0,6063656
3,6063650
0,6063208
3,6062958
0,6062133
0,6061605
1,6061510
1,6061509
0,6096640
0,6094378
0,6061344
0,6061290
26,6061242
0,6060944
8,6060896
17,6060894
2,6060893
4,6060891
